simWLnm, simR, simA, simT
1.027345e+03, 7.922349e-01, 1.264750e-04, 2.076386e-01
1.027414e+03, 7.922383e-01, 1.263866e-04, 2.076353e-01
1.027483e+03, 7.922417e-01, 1.262983e-04, 2.076320e-01
1.027551e+03, 7.922451e-01, 1.262218e-04, 2.076287e-01
1.027620e+03, 7.922485e-01, 1.261494e-04, 2.076253e-01
1.027689e+03, 7.922519e-01, 1.260770e-04, 2.076220e-01
1.027758e+03, 7.922553e-01, 1.260046e-04, 2.076186e-01
1.027826e+03, 7.922587e-01, 1.259322e-04, 2.076153e-01
1.027895e+03, 7.922621e-01, 1.258598e-04, 2.076120e-01
1.027964e+03, 7.922655e-01, 1.257874e-04, 2.076087e-01
1.028032e+03, 7.922689e-01, 1.257150e-04, 2.076054e-01
1.028101e+03, 7.922723e-01, 1.256427e-04, 2.076021e-01
1.028170e+03, 7.922756e-01, 1.255703e-04, 2.075988e-01
1.028239e+03, 7.922790e-01, 1.254979e-04, 2.075955e-01
1.028307e+03, 7.922823e-01, 1.254256e-04, 2.075923e-01
1.028376e+03, 7.922856e-01, 1.253533e-04, 2.075890e-01
1.028445e+03, 7.922890e-01, 1.252809e-04, 2.075857e-01
1.028513e+03, 7.922923e-01, 1.252086e-04, 2.075825e-01
1.028582e+03, 7.922956e-01, 1.251363e-04, 2.075793e-01
1.028651e+03, 7.922989e-01, 1.250640e-04, 2.075760e-01
1.028719e+03, 7.923022e-01, 1.249917e-04, 2.075728e-01
1.028788e+03, 7.923055e-01, 1.249195e-04, 2.075696e-01
1.028857e+03, 7.923088e-01, 1.248472e-04, 2.075664e-01
1.028926e+03, 7.923121e-01, 1.247749e-04, 2.075632e-01
1.028994e+03, 7.923153e-01, 1.247027e-04, 2.075600e-01
1.029063e+03, 7.923186e-01, 1.246304e-04, 2.075568e-01
1.029132e+03, 7.923218e-01, 1.245582e-04, 2.075536e-01
1.029200e+03, 7.923251e-01, 1.244859e-04, 2.075504e-01
1.029269e+03, 7.923283e-01, 1.244137e-04, 2.075473e-01
1.029338e+03, 7.923316e-01, 1.243415e-04, 2.075441e-01
1.029407e+03, 7.923348e-01, 1.242693e-04, 2.075410e-01
1.029475e+03, 7.923380e-01, 1.241971e-04, 2.075378e-01
1.029544e+03, 7.923412e-01, 1.241249e-04, 2.075347e-01
1.029613e+03, 7.923444e-01, 1.240527e-04, 2.075315e-01
1.029681e+03, 7.923476e-01, 1.239805e-04, 2.075284e-01
1.029750e+03, 7.923508e-01, 1.239084e-04, 2.075253e-01
1.029819e+03, 7.923540e-01, 1.238362e-04, 2.075222e-01
1.029887e+03, 7.923571e-01, 1.237641e-04, 2.075191e-01
1.029956e+03, 7.923603e-01, 1.236919e-04, 2.075160e-01
1.030025e+03, 7.923635e-01, 1.236255e-04, 2.075129e-01
1.030094e+03, 7.923666e-01, 1.235691e-04, 2.075098e-01
1.030162e+03, 7.923698e-01, 1.235127e-04, 2.075067e-01
1.030231e+03, 7.923730e-01, 1.234563e-04, 2.075036e-01
1.030300e+03, 7.923761e-01, 1.233999e-04, 2.075005e-01
1.030368e+03, 7.923793e-01, 1.233435e-04, 2.074974e-01
1.030437e+03, 7.923824e-01, 1.232871e-04, 2.074943e-01
1.030506e+03, 7.923855e-01, 1.232307e-04, 2.074912e-01
1.030575e+03, 7.923887e-01, 1.231744e-04, 2.074882e-01
1.030643e+03, 7.923918e-01, 1.231180e-04, 2.074851e-01
1.030712e+03, 7.923949e-01, 1.230617e-04, 2.074820e-01
1.030781e+03, 7.923980e-01, 1.230054e-04, 2.074790e-01
1.030849e+03, 7.924011e-01, 1.229490e-04, 2.074760e-01
1.030918e+03, 7.924042e-01, 1.228927e-04, 2.074729e-01
1.030987e+03, 7.924073e-01, 1.228364e-04, 2.074699e-01
1.031056e+03, 7.924103e-01, 1.227801e-04, 2.074669e-01
1.031124e+03, 7.924134e-01, 1.227238e-04, 2.074639e-01
1.031193e+03, 7.924165e-01, 1.226675e-04, 2.074609e-01
1.031262e+03, 7.924195e-01, 1.226112e-04, 2.074579e-01
1.031330e+03, 7.924225e-01, 1.225549e-04, 2.074549e-01
1.031399e+03, 7.924256e-01, 1.224986e-04, 2.074519e-01
1.031468e+03, 7.924286e-01, 1.224424e-04, 2.074489e-01
1.031536e+03, 7.924316e-01, 1.223861e-04, 2.074460e-01
1.031605e+03, 7.924346e-01, 1.223299e-04, 2.074430e-01
1.031674e+03, 7.924376e-01, 1.222736e-04, 2.074401e-01
1.031743e+03, 7.924406e-01, 1.222174e-04, 2.074371e-01
1.031811e+03, 7.924436e-01, 1.221612e-04, 2.074342e-01
1.031880e+03, 7.924466e-01, 1.221050e-04, 2.074313e-01
1.031949e+03, 7.924496e-01, 1.220487e-04, 2.074284e-01
1.032017e+03, 7.924526e-01, 1.219925e-04, 2.074254e-01
1.032086e+03, 7.924555e-01, 1.219363e-04, 2.074225e-01
1.032155e+03, 7.924585e-01, 1.218801e-04, 2.074196e-01
1.032224e+03, 7.924614e-01, 1.218240e-04, 2.074167e-01
1.032292e+03, 7.924644e-01, 1.217678e-04, 2.074139e-01
1.032361e+03, 7.924673e-01, 1.217116e-04, 2.074110e-01
1.032430e+03, 7.924702e-01, 1.216555e-04, 2.074081e-01
1.032498e+03, 7.924731e-01, 1.215993e-04, 2.074053e-01
1.032567e+03, 7.924761e-01, 1.215583e-04, 2.074024e-01
1.032636e+03, 7.924790e-01, 1.215176e-04, 2.073995e-01
1.032704e+03, 7.924820e-01, 1.214770e-04, 2.073966e-01
1.032773e+03, 7.924849e-01, 1.214364e-04, 2.073937e-01
1.032842e+03, 7.924878e-01, 1.213957e-04, 2.073908e-01
1.032911e+03, 7.924907e-01, 1.213551e-04, 2.073880e-01
1.032979e+03, 7.924936e-01, 1.213145e-04, 2.073851e-01
1.033048e+03, 7.924965e-01, 1.212739e-04, 2.073823e-01
1.033117e+03, 7.924994e-01, 1.212333e-04, 2.073794e-01
1.033185e+03, 7.925022e-01, 1.211927e-04, 2.073766e-01
1.033254e+03, 7.925051e-01, 1.211521e-04, 2.073737e-01
1.033323e+03, 7.925080e-01, 1.211115e-04, 2.073709e-01
1.033392e+03, 7.925108e-01, 1.210709e-04, 2.073681e-01
1.033460e+03, 7.925137e-01, 1.210304e-04, 2.073653e-01
1.033529e+03, 7.925165e-01, 1.209898e-04, 2.073625e-01
1.033598e+03, 7.925193e-01, 1.209493e-04, 2.073597e-01
1.033666e+03, 7.925222e-01, 1.209087e-04, 2.073569e-01
1.033735e+03, 7.925250e-01, 1.208682e-04, 2.073542e-01
1.033804e+03, 7.925278e-01, 1.208276e-04, 2.073514e-01
1.033872e+03, 7.925306e-01, 1.207871e-04, 2.073486e-01
1.033941e+03, 7.925334e-01, 1.207466e-04, 2.073459e-01
1.034010e+03, 7.925362e-01, 1.207061e-04, 2.073431e-01
1.034079e+03, 7.925390e-01, 1.206656e-04, 2.073404e-01
1.034147e+03, 7.925417e-01, 1.206251e-04, 2.073376e-01
1.034216e+03, 7.925445e-01, 1.205846e-04, 2.073349e-01
1.034285e+03, 7.925473e-01, 1.205441e-04, 2.073322e-01
1.034353e+03, 7.925500e-01, 1.205036e-04, 2.073295e-01
1.034422e+03, 7.925528e-01, 1.204631e-04, 2.073268e-01
1.034491e+03, 7.925555e-01, 1.204226e-04, 2.073241e-01
1.034560e+03, 7.925582e-01, 1.203822e-04, 2.073214e-01
1.034628e+03, 7.925609e-01, 1.203417e-04, 2.073187e-01
1.034697e+03, 7.925637e-01, 1.203013e-04, 2.073160e-01
1.034766e+03, 7.925664e-01, 1.202608e-04, 2.073134e-01
1.034834e+03, 7.925691e-01, 1.202204e-04, 2.073107e-01
1.034903e+03, 7.925718e-01, 1.201799e-04, 2.073080e-01
1.034972e+03, 7.925745e-01, 1.201395e-04, 2.073054e-01
1.035041e+03, 7.925772e-01, 1.201059e-04, 2.073027e-01
1.035109e+03, 7.925799e-01, 1.200770e-04, 2.073001e-01
1.035178e+03, 7.925826e-01, 1.200481e-04, 2.072974e-01
1.035247e+03, 7.925853e-01, 1.200192e-04, 2.072947e-01
1.035315e+03, 7.925879e-01, 1.199903e-04, 2.072921e-01
1.035384e+03, 7.925906e-01, 1.199614e-04, 2.072894e-01
1.035453e+03, 7.925933e-01, 1.199325e-04, 2.072868e-01
1.035521e+03, 7.925960e-01, 1.199037e-04, 2.072841e-01
1.035590e+03, 7.925986e-01, 1.198748e-04, 2.072815e-01
1.035659e+03, 7.926013e-01, 1.198459e-04, 2.072789e-01
1.035728e+03, 7.926039e-01, 1.198171e-04, 2.072763e-01
1.035796e+03, 7.926065e-01, 1.197883e-04, 2.072737e-01
1.035865e+03, 7.926092e-01, 1.197594e-04, 2.072711e-01
1.035934e+03, 7.926118e-01, 1.197306e-04, 2.072685e-01
1.036002e+03, 7.926144e-01, 1.197017e-04, 2.072659e-01
1.036071e+03, 7.926170e-01, 1.196729e-04, 2.072633e-01
1.036140e+03, 7.926196e-01, 1.196441e-04, 2.072607e-01
1.036209e+03, 7.926222e-01, 1.196153e-04, 2.072582e-01
1.036277e+03, 7.926248e-01, 1.195865e-04, 2.072556e-01
1.036346e+03, 7.926274e-01, 1.195577e-04, 2.072531e-01
1.036415e+03, 7.926300e-01, 1.195289e-04, 2.072505e-01
1.036483e+03, 7.926325e-01, 1.195001e-04, 2.072480e-01
1.036552e+03, 7.926351e-01, 1.194713e-04, 2.072455e-01
1.036621e+03, 7.926376e-01, 1.194426e-04, 2.072429e-01
1.036689e+03, 7.926402e-01, 1.194138e-04, 2.072404e-01
1.036758e+03, 7.926427e-01, 1.193850e-04, 2.072379e-01
1.036827e+03, 7.926452e-01, 1.193563e-04, 2.072354e-01
1.036896e+03, 7.926478e-01, 1.193275e-04, 2.072329e-01
1.036964e+03, 7.926503e-01, 1.192988e-04, 2.072304e-01
1.037033e+03, 7.926528e-01, 1.192700e-04, 2.072280e-01
1.037102e+03, 7.926553e-01, 1.192413e-04, 2.072255e-01
1.037170e+03, 7.926578e-01, 1.192126e-04, 2.072230e-01
1.037239e+03, 7.926603e-01, 1.191838e-04, 2.072206e-01
1.037308e+03, 7.926627e-01, 1.191551e-04, 2.072181e-01
1.037377e+03, 7.926652e-01, 1.191264e-04, 2.072157e-01
1.037445e+03, 7.926677e-01, 1.190977e-04, 2.072132e-01
1.037514e+03, 7.926701e-01, 1.190692e-04, 2.072108e-01
1.037583e+03, 7.926726e-01, 1.190415e-04, 2.072083e-01
1.037651e+03, 7.926751e-01, 1.190138e-04, 2.072059e-01
1.037720e+03, 7.926776e-01, 1.189861e-04, 2.072034e-01
1.037789e+03, 7.926801e-01, 1.189584e-04, 2.072010e-01
1.037857e+03, 7.926825e-01, 1.189307e-04, 2.071985e-01
1.037926e+03, 7.926850e-01, 1.189030e-04, 2.071961e-01
1.037995e+03, 7.926875e-01, 1.188753e-04, 2.071937e-01
1.038064e+03, 7.926899e-01, 1.188476e-04, 2.071912e-01
1.038132e+03, 7.926923e-01, 1.188200e-04, 2.071888e-01
1.038201e+03, 7.926948e-01, 1.187923e-04, 2.071864e-01
1.038270e+03, 7.926972e-01, 1.187647e-04, 2.071840e-01
1.038338e+03, 7.926996e-01, 1.187370e-04, 2.071816e-01
1.038407e+03, 7.927020e-01, 1.187094e-04, 2.071793e-01
1.038476e+03, 7.927044e-01, 1.186817e-04, 2.071769e-01
1.038545e+03, 7.927068e-01, 1.186541e-04, 2.071745e-01
1.038613e+03, 7.927092e-01, 1.186265e-04, 2.071722e-01
1.038682e+03, 7.927116e-01, 1.185988e-04, 2.071698e-01
1.038751e+03, 7.927140e-01, 1.185712e-04, 2.071675e-01
1.038819e+03, 7.927163e-01, 1.185436e-04, 2.071651e-01
1.038888e+03, 7.927187e-01, 1.185160e-04, 2.071628e-01
1.038957e+03, 7.927211e-01, 1.184884e-04, 2.071605e-01
1.039026e+03, 7.927234e-01, 1.184608e-04, 2.071581e-01
1.039094e+03, 7.927257e-01, 1.184332e-04, 2.071558e-01
1.039163e+03, 7.927281e-01, 1.184056e-04, 2.071535e-01
1.039232e+03, 7.927304e-01, 1.183780e-04, 2.071512e-01
1.039300e+03, 7.927327e-01, 1.183505e-04, 2.071489e-01
1.039369e+03, 7.927350e-01, 1.183229e-04, 2.071466e-01
1.039438e+03, 7.927373e-01, 1.182953e-04, 2.071444e-01
1.039506e+03, 7.927396e-01, 1.182678e-04, 2.071421e-01
1.039575e+03, 7.927419e-01, 1.182402e-04, 2.071398e-01
1.039644e+03, 7.927442e-01, 1.182127e-04, 2.071376e-01
1.039713e+03, 7.927465e-01, 1.181852e-04, 2.071353e-01
1.039781e+03, 7.927488e-01, 1.181576e-04, 2.071331e-01
1.039850e+03, 7.927510e-01, 1.181301e-04, 2.071308e-01
1.039919e+03, 7.927533e-01, 1.181026e-04, 2.071286e-01
1.039987e+03, 7.927555e-01, 1.180751e-04, 2.071264e-01
1.040056e+03, 7.927578e-01, 1.180478e-04, 2.071241e-01
1.040125e+03, 7.927601e-01, 1.180207e-04, 2.071219e-01
1.040194e+03, 7.927624e-01, 1.179936e-04, 2.071196e-01
1.040262e+03, 7.927646e-01, 1.179664e-04, 2.071174e-01
1.040331e+03, 7.927669e-01, 1.179393e-04, 2.071152e-01
1.040400e+03, 7.927691e-01, 1.179122e-04, 2.071130e-01
1.040468e+03, 7.927714e-01, 1.178851e-04, 2.071107e-01
1.040537e+03, 7.927736e-01, 1.178580e-04, 2.071085e-01
1.040606e+03, 7.927758e-01, 1.178309e-04, 2.071063e-01
1.040674e+03, 7.927781e-01, 1.178038e-04, 2.071041e-01
1.040743e+03, 7.927803e-01, 1.177767e-04, 2.071020e-01
1.040812e+03, 7.927825e-01, 1.177496e-04, 2.070998e-01
1.040881e+03, 7.927847e-01, 1.177225e-04, 2.070976e-01
1.040949e+03, 7.927869e-01, 1.176955e-04, 2.070954e-01
1.041018e+03, 7.927891e-01, 1.176684e-04, 2.070933e-01
1.041087e+03, 7.927912e-01, 1.176413e-04, 2.070911e-01
1.041155e+03, 7.927934e-01, 1.176143e-04, 2.070890e-01
1.041224e+03, 7.927956e-01, 1.175872e-04, 2.070868e-01
1.041293e+03, 7.927977e-01, 1.175602e-04, 2.070847e-01
1.041362e+03, 7.927999e-01, 1.175331e-04, 2.070826e-01
1.041430e+03, 7.928020e-01, 1.175061e-04, 2.070805e-01
1.041499e+03, 7.928042e-01, 1.174791e-04, 2.070783e-01
1.041568e+03, 7.928063e-01, 1.174520e-04, 2.070762e-01
1.041636e+03, 7.928084e-01, 1.174250e-04, 2.070741e-01
1.041705e+03, 7.928105e-01, 1.173980e-04, 2.070721e-01
1.041774e+03, 7.928127e-01, 1.173710e-04, 2.070700e-01
1.041842e+03, 7.928148e-01, 1.173440e-04, 2.070679e-01
1.041911e+03, 7.928169e-01, 1.173170e-04, 2.070658e-01
1.041980e+03, 7.928190e-01, 1.172900e-04, 2.070638e-01
1.042049e+03, 7.928210e-01, 1.172630e-04, 2.070617e-01
1.042117e+03, 7.928231e-01, 1.172360e-04, 2.070597e-01
1.042186e+03, 7.928252e-01, 1.172091e-04, 2.070576e-01
1.042255e+03, 7.928272e-01, 1.171821e-04, 2.070556e-01
1.042323e+03, 7.928293e-01, 1.171551e-04, 2.070535e-01
1.042392e+03, 7.928314e-01, 1.171282e-04, 2.070515e-01
1.042461e+03, 7.928334e-01, 1.171012e-04, 2.070495e-01
1.042530e+03, 7.928355e-01, 1.170744e-04, 2.070475e-01
1.042598e+03, 7.928375e-01, 1.170478e-04, 2.070454e-01
1.042667e+03, 7.928396e-01, 1.170213e-04, 2.070434e-01
1.042736e+03, 7.928416e-01, 1.169947e-04, 2.070414e-01
1.042804e+03, 7.928437e-01, 1.169681e-04, 2.070393e-01
1.042873e+03, 7.928457e-01, 1.169415e-04, 2.070373e-01
1.042942e+03, 7.928478e-01, 1.169150e-04, 2.070353e-01
1.043011e+03, 7.928498e-01, 1.168884e-04, 2.070333e-01
1.043079e+03, 7.928518e-01, 1.168619e-04, 2.070313e-01
1.043148e+03, 7.928539e-01, 1.168353e-04, 2.070293e-01
1.043217e+03, 7.928559e-01, 1.168088e-04, 2.070273e-01
1.043285e+03, 7.928579e-01, 1.167823e-04, 2.070253e-01
1.043354e+03, 7.928599e-01, 1.167557e-04, 2.070234e-01
1.043423e+03, 7.928619e-01, 1.167292e-04, 2.070214e-01
1.043491e+03, 7.928638e-01, 1.167027e-04, 2.070195e-01
1.043560e+03, 7.928658e-01, 1.166762e-04, 2.070175e-01
1.043629e+03, 7.928678e-01, 1.166497e-04, 2.070156e-01
1.043698e+03, 7.928698e-01, 1.166232e-04, 2.070136e-01
1.043766e+03, 7.928717e-01, 1.165967e-04, 2.070117e-01
1.043835e+03, 7.928737e-01, 1.165702e-04, 2.070098e-01
1.043904e+03, 7.928756e-01, 1.165437e-04, 2.070078e-01
1.043972e+03, 7.928775e-01, 1.165172e-04, 2.070059e-01
1.044041e+03, 7.928795e-01, 1.164907e-04, 2.070040e-01
1.044110e+03, 7.928814e-01, 1.164643e-04, 2.070021e-01
1.044179e+03, 7.928833e-01, 1.164378e-04, 2.070002e-01
1.044247e+03, 7.928852e-01, 1.164113e-04, 2.069984e-01
1.044316e+03, 7.928871e-01, 1.163849e-04, 2.069965e-01
1.044385e+03, 7.928890e-01, 1.163584e-04, 2.069946e-01
1.044453e+03, 7.928909e-01, 1.163320e-04, 2.069928e-01
1.044522e+03, 7.928928e-01, 1.163055e-04, 2.069909e-01
1.044591e+03, 7.928947e-01, 1.162791e-04, 2.069890e-01
1.044659e+03, 7.928965e-01, 1.162527e-04, 2.069872e-01
1.044728e+03, 7.928984e-01, 1.162263e-04, 2.069854e-01
1.044797e+03, 7.929003e-01, 1.161998e-04, 2.069835e-01
1.044866e+03, 7.929021e-01, 1.161734e-04, 2.069817e-01
1.044934e+03, 7.929040e-01, 1.161470e-04, 2.069799e-01
1.045003e+03, 7.929058e-01, 1.161206e-04, 2.069781e-01
1.045072e+03, 7.929077e-01, 1.160946e-04, 2.069762e-01
1.045140e+03, 7.929095e-01, 1.160685e-04, 2.069744e-01
1.045209e+03, 7.929114e-01, 1.160425e-04, 2.069726e-01
1.045278e+03, 7.929132e-01, 1.160165e-04, 2.069708e-01
1.045347e+03, 7.929151e-01, 1.159904e-04, 2.069689e-01
1.045415e+03, 7.929169e-01, 1.159644e-04, 2.069671e-01
1.045484e+03, 7.929187e-01, 1.159384e-04, 2.069653e-01
1.045553e+03, 7.929206e-01, 1.159124e-04, 2.069635e-01
1.045621e+03, 7.929224e-01, 1.158864e-04, 2.069617e-01
1.045690e+03, 7.929242e-01, 1.158604e-04, 2.069600e-01
1.045759e+03, 7.929260e-01, 1.158344e-04, 2.069582e-01
1.045827e+03, 7.929278e-01, 1.158084e-04, 2.069564e-01
1.045896e+03, 7.929296e-01, 1.157824e-04, 2.069547e-01
1.045965e+03, 7.929313e-01, 1.157564e-04, 2.069529e-01
1.046034e+03, 7.929331e-01, 1.157304e-04, 2.069511e-01
1.046102e+03, 7.929349e-01, 1.157045e-04, 2.069494e-01
1.046171e+03, 7.929367e-01, 1.156785e-04, 2.069477e-01
1.046240e+03, 7.929384e-01, 1.156525e-04, 2.069459e-01
1.046308e+03, 7.929402e-01, 1.156266e-04, 2.069442e-01
1.046377e+03, 7.929419e-01, 1.156006e-04, 2.069425e-01
1.046446e+03, 7.929436e-01, 1.155747e-04, 2.069408e-01
1.046515e+03, 7.929454e-01, 1.155487e-04, 2.069391e-01
1.046583e+03, 7.929471e-01, 1.155228e-04, 2.069374e-01
1.046652e+03, 7.929488e-01, 1.154969e-04, 2.069357e-01
1.046721e+03, 7.929505e-01, 1.154709e-04, 2.069340e-01
1.046789e+03, 7.929522e-01, 1.154450e-04, 2.069323e-01
1.046858e+03, 7.929539e-01, 1.154191e-04, 2.069307e-01
1.046927e+03, 7.929556e-01, 1.153932e-04, 2.069290e-01
1.046995e+03, 7.929573e-01, 1.153673e-04, 2.069273e-01
1.047064e+03, 7.929590e-01, 1.153414e-04, 2.069257e-01
1.047133e+03, 7.929606e-01, 1.153155e-04, 2.069240e-01
1.047202e+03, 7.929623e-01, 1.152896e-04, 2.069224e-01
1.047270e+03, 7.929640e-01, 1.152637e-04, 2.069208e-01
1.047339e+03, 7.929656e-01, 1.152378e-04, 2.069192e-01
1.047408e+03, 7.929672e-01, 1.152119e-04, 2.069175e-01
1.047476e+03, 7.929689e-01, 1.151861e-04, 2.069159e-01
1.047545e+03, 7.929705e-01, 1.151604e-04, 2.069143e-01
1.047614e+03, 7.929722e-01, 1.151349e-04, 2.069127e-01
1.047683e+03, 7.929739e-01, 1.151094e-04, 2.069110e-01
1.047751e+03, 7.929755e-01, 1.150839e-04, 2.069094e-01
1.047820e+03, 7.929772e-01, 1.150584e-04, 2.069078e-01
1.047889e+03, 7.929788e-01, 1.150329e-04, 2.069062e-01
1.047957e+03, 7.929804e-01, 1.150074e-04, 2.069046e-01
1.048026e+03, 7.929820e-01, 1.149819e-04, 2.069030e-01
1.048095e+03, 7.929837e-01, 1.149564e-04, 2.069014e-01
1.048164e+03, 7.929853e-01, 1.149309e-04, 2.068998e-01
1.048232e+03, 7.929869e-01, 1.149054e-04, 2.068982e-01
1.048301e+03, 7.929885e-01, 1.148800e-04, 2.068966e-01
1.048370e+03, 7.929901e-01, 1.148545e-04, 2.068951e-01
1.048438e+03, 7.929917e-01, 1.148290e-04, 2.068935e-01
1.048507e+03, 7.929932e-01, 1.148036e-04, 2.068920e-01
1.048576e+03, 7.929948e-01, 1.147781e-04, 2.068904e-01
1.048644e+03, 7.929964e-01, 1.147527e-04, 2.068889e-01
1.048713e+03, 7.929979e-01, 1.147272e-04, 2.068873e-01
1.048782e+03, 7.929995e-01, 1.147018e-04, 2.068858e-01
1.048851e+03, 7.930010e-01, 1.146764e-04, 2.068843e-01
1.048919e+03, 7.930026e-01, 1.146509e-04, 2.068828e-01
1.048988e+03, 7.930041e-01, 1.146255e-04, 2.068813e-01
1.049057e+03, 7.930056e-01, 1.146001e-04, 2.068798e-01
1.049125e+03, 7.930071e-01, 1.145747e-04, 2.068783e-01
1.049194e+03, 7.930087e-01, 1.145493e-04, 2.068768e-01
1.049263e+03, 7.930102e-01, 1.145239e-04, 2.068753e-01
1.049332e+03, 7.930117e-01, 1.144985e-04, 2.068738e-01
1.049400e+03, 7.930132e-01, 1.144731e-04, 2.068724e-01
1.049469e+03, 7.930146e-01, 1.144477e-04, 2.068709e-01
1.049538e+03, 7.930161e-01, 1.144223e-04, 2.068695e-01
1.049606e+03, 7.930176e-01, 1.143969e-04, 2.068680e-01
1.049675e+03, 7.930191e-01, 1.143715e-04, 2.068666e-01
1.049744e+03, 7.930205e-01, 1.143462e-04, 2.068651e-01
1.049812e+03, 7.930220e-01, 1.143208e-04, 2.068637e-01
1.049881e+03, 7.930234e-01, 1.142954e-04, 2.068623e-01
1.049950e+03, 7.930249e-01, 1.142701e-04, 2.068609e-01
1.050019e+03, 7.930263e-01, 1.142448e-04, 2.068594e-01
1.050087e+03, 7.930278e-01, 1.142198e-04, 2.068580e-01
1.050156e+03, 7.930293e-01, 1.141948e-04, 2.068565e-01
1.050225e+03, 7.930307e-01, 1.141698e-04, 2.068551e-01
1.050293e+03, 7.930322e-01, 1.141448e-04, 2.068537e-01
1.050362e+03, 7.930336e-01, 1.141198e-04, 2.068523e-01
1.050431e+03, 7.930350e-01, 1.140948e-04, 2.068509e-01
1.050500e+03, 7.930365e-01, 1.140698e-04, 2.068495e-01
1.050568e+03, 7.930379e-01, 1.140448e-04, 2.068481e-01
1.050637e+03, 7.930393e-01, 1.140199e-04, 2.068467e-01
1.050706e+03, 7.930407e-01, 1.139949e-04, 2.068453e-01
1.050774e+03, 7.930421e-01, 1.139699e-04, 2.068439e-01
1.050843e+03, 7.930435e-01, 1.139450e-04, 2.068425e-01
1.050912e+03, 7.930449e-01, 1.139200e-04, 2.068412e-01
1.050980e+03, 7.930463e-01, 1.138951e-04, 2.068398e-01
1.051049e+03, 7.930477e-01, 1.138701e-04, 2.068384e-01
1.051118e+03, 7.930491e-01, 1.138452e-04, 2.068371e-01
1.051187e+03, 7.930504e-01, 1.138202e-04, 2.068358e-01
1.051255e+03, 7.930518e-01, 1.137953e-04, 2.068344e-01
1.051324e+03, 7.930531e-01, 1.137704e-04, 2.068331e-01
1.051393e+03, 7.930545e-01, 1.137454e-04, 2.068318e-01
1.051461e+03, 7.930558e-01, 1.137205e-04, 2.068305e-01
1.051530e+03, 7.930572e-01, 1.136956e-04, 2.068291e-01
1.051599e+03, 7.930585e-01, 1.136707e-04, 2.068278e-01
1.051668e+03, 7.930598e-01, 1.136458e-04, 2.068265e-01
1.051736e+03, 7.930611e-01, 1.136209e-04, 2.068253e-01
1.051805e+03, 7.930624e-01, 1.135960e-04, 2.068240e-01
1.051874e+03, 7.930637e-01, 1.135711e-04, 2.068227e-01
1.051942e+03, 7.930650e-01, 1.135462e-04, 2.068214e-01
1.052011e+03, 7.930663e-01, 1.135213e-04, 2.068202e-01
1.052080e+03, 7.930676e-01, 1.134965e-04, 2.068189e-01
1.052149e+03, 7.930689e-01, 1.134716e-04, 2.068176e-01
1.052217e+03, 7.930702e-01, 1.134467e-04, 2.068164e-01
1.052286e+03, 7.930714e-01, 1.134218e-04, 2.068152e-01
1.052355e+03, 7.930727e-01, 1.133970e-04, 2.068139e-01
1.052423e+03, 7.930739e-01, 1.133721e-04, 2.068127e-01
1.052492e+03, 7.930752e-01, 1.133473e-04, 2.068115e-01
1.052561e+03, 7.930764e-01, 1.133227e-04, 2.068102e-01
1.052629e+03, 7.930777e-01, 1.132982e-04, 2.068090e-01
1.052698e+03, 7.930790e-01, 1.132737e-04, 2.068077e-01
1.052767e+03, 7.930802e-01, 1.132492e-04, 2.068065e-01
1.052836e+03, 7.930815e-01, 1.132247e-04, 2.068053e-01
1.052904e+03, 7.930827e-01, 1.132002e-04, 2.068040e-01
1.052973e+03, 7.930840e-01, 1.131757e-04, 2.068028e-01
1.053042e+03, 7.930852e-01, 1.131512e-04, 2.068016e-01
1.053110e+03, 7.930865e-01, 1.131267e-04, 2.068004e-01
1.053179e+03, 7.930877e-01, 1.131023e-04, 2.067992e-01
1.053248e+03, 7.930889e-01, 1.130778e-04, 2.067980e-01
1.053317e+03, 7.930901e-01, 1.130533e-04, 2.067968e-01
1.053385e+03, 7.930913e-01, 1.130289e-04, 2.067957e-01
1.053454e+03, 7.930925e-01, 1.130044e-04, 2.067945e-01
1.053523e+03, 7.930937e-01, 1.129799e-04, 2.067933e-01
1.053591e+03, 7.930949e-01, 1.129555e-04, 2.067922e-01
1.053660e+03, 7.930961e-01, 1.129310e-04, 2.067910e-01
1.053729e+03, 7.930972e-01, 1.129066e-04, 2.067899e-01
1.053797e+03, 7.930984e-01, 1.128822e-04, 2.067887e-01
1.053866e+03, 7.930996e-01, 1.128577e-04, 2.067876e-01
1.053935e+03, 7.931007e-01, 1.128333e-04, 2.067865e-01
1.054004e+03, 7.931019e-01, 1.128089e-04, 2.067853e-01
1.054072e+03, 7.931030e-01, 1.127845e-04, 2.067842e-01
1.054141e+03, 7.931041e-01, 1.127600e-04, 2.067831e-01
1.054210e+03, 7.931053e-01, 1.127356e-04, 2.067820e-01
1.054278e+03, 7.931064e-01, 1.127112e-04, 2.067809e-01
1.054347e+03, 7.931075e-01, 1.126868e-04, 2.067798e-01
1.054416e+03, 7.931086e-01, 1.126624e-04, 2.067787e-01
1.054485e+03, 7.931097e-01, 1.126380e-04, 2.067777e-01
1.054553e+03, 7.931108e-01, 1.126136e-04, 2.067766e-01
1.054622e+03, 7.931119e-01, 1.125893e-04, 2.067755e-01
1.054691e+03, 7.931130e-01, 1.125649e-04, 2.067745e-01
